timestamp,irradiance_W_per_m2
2018-10-14 19:28,2.164045
2018-10-14 19:30,1.507499
2018-10-14 19:32,1.835772
2018-10-14 19:34,2.82059
2018-10-14 19:36,2.164045
2018-10-14 19:38,0.850954
2018-10-14 19:40,2.82059
2018-10-14 19:42,1.507499
2018-10-14 19:44,-0.133864
2018-10-14 19:46,0.850954
2018-10-14 19:48,1.835772
2018-10-14 19:50,1.835772
2018-10-14 19:52,1.835772
2018-10-14 19:54,3.148863
2018-10-14 19:56,2.82059
2018-10-14 19:58,3.477136
2018-10-14 20:00,3.148863
2018-10-14 20:02,3.805409
2018-10-14 20:04,3.148863
2018-10-14 20:06,2.492318
2018-10-14 20:08,3.477136
2018-10-14 20:10,2.82059
2018-10-14 20:12,1.835772
2018-10-14 20:14,2.164045
2018-10-14 20:16,3.477136
2018-10-14 20:18,3.805409
2018-10-14 20:20,1.835772
2018-10-14 20:22,1.507499
2018-10-14 20:24,3.805409
2018-10-14 20:26,1.835772
2018-10-14 20:28,3.477136
2018-10-14 20:30,1.835772
2018-10-14 20:32,1.835772
2018-10-14 20:34,1.179227
2018-10-14 20:36,1.835772
2018-10-14 20:38,3.477136
2018-10-14 20:40,1.835772
2018-10-14 20:42,0.850954
2018-10-14 20:44,2.82059
2018-10-14 20:46,1.835772
2018-10-14 20:48,1.179227
2018-10-14 20:50,1.835772
2018-10-14 20:52,-0.133864
2018-10-14 20:54,2.492318
2018-10-14 20:56,1.835772
2018-10-14 20:58,1.507499
2018-10-14 21:00,1.835772
2018-10-14 21:02,3.148863
2018-10-14 21:04,2.164045
2018-10-14 21:06,3.148863
2018-10-14 21:08,2.164045
2018-10-14 21:10,3.477136
2018-10-14 21:12,2.82059
2018-10-14 21:14,1.179227
2018-10-14 21:16,1.835772
2018-10-14 21:18,2.82059
2018-10-14 21:20,2.82059
2018-10-14 21:22,3.148863
2018-10-14 21:24,2.492318
2018-10-14 21:26,2.82059
2018-10-14 21:28,3.477136
2018-10-14 21:30,1.835772
2018-10-14 21:32,3.477136
2018-10-14 21:34,3.148863
2018-10-14 21:36,3.148863
2018-10-14 21:38,0.850954
2018-10-14 21:40,1.835772
2018-10-14 21:42,3.148863
2018-10-14 21:44,2.164045
2018-10-14 21:46,2.164045
2018-10-14 21:48,0.850954
2018-10-14 21:50,1.835772
2018-10-14 21:52,3.148863
2018-10-14 21:54,3.148863
2018-10-14 21:56,2.492318
2018-10-14 21:58,2.164045
2018-10-14 22:00,2.82059
2018-10-14 22:02,3.148863
2018-10-14 22:04,3.477136
2018-10-14 22:06,3.148863
2018-10-14 22:08,2.164045
2018-10-14 22:10,1.179227
